,date,price,asin,market
1205,2018-04-20,0.0,B09GSWML11,us
1206,2018-04-21,0.0,B09GSWML11,us
1207,2018-04-22,0.0,B09GSWML11,us
1208,2018-04-23,0.0,B09GSWML11,us
1209,2018-04-24,0.0,B09GSWML11,us
1210,2018-04-25,0.0,B09GSWML11,us
1211,2018-04-26,0.0,B09GSWML11,us
1212,2018-04-27,0.0,B09GSWML11,us
1213,2018-04-28,0.0,B09GSWML11,us
1214,2018-04-29,0.0,B09GSWML11,us
1215,2018-04-30,0.0,B09GSWML11,us
1216,2018-05-01,0.0,B09GSWML11,us
1217,2018-05-02,0.0,B09GSWML11,us
1218,2018-05-03,0.0,B09GSWML11,us
1219,2018-05-04,0.0,B09GSWML11,us
1220,2018-05-05,0.0,B09GSWML11,us
1221,2018-05-06,0.0,B09GSWML11,us
1222,2018-05-07,0.0,B09GSWML11,us
1223,2018-05-08,0.0,B09GSWML11,us
1224,2018-05-09,0.0,B09GSWML11,us
1225,2018-05-10,0.0,B09GSWML11,us
1226,2018-05-11,0.0,B09GSWML11,us
1227,2018-05-12,0.0,B09GSWML11,us
1228,2018-05-13,0.0,B09GSWML11,us
1229,2018-05-14,0.0,B09GSWML11,us
1230,2018-05-15,0.0,B09GSWML11,us
1231,2018-05-16,0.0,B09GSWML11,us
1232,2018-05-17,0.0,B09GSWML11,us
1233,2018-05-18,0.0,B09GSWML11,us
1234,2018-05-19,0.0,B09GSWML11,us
1235,2018-05-20,0.0,B09GSWML11,us
1236,2018-05-21,0.0,B09GSWML11,us
1237,2018-05-22,0.0,B09GSWML11,us
1238,2018-05-23,0.0,B09GSWML11,us
1239,2018-05-24,0.0,B09GSWML11,us
1240,2018-05-25,0.0,B09GSWML11,us
1241,2018-05-26,0.0,B09GSWML11,us
1242,2018-05-27,0.0,B09GSWML11,us
1243,2018-05-28,0.0,B09GSWML11,us
1244,2018-05-29,0.0,B09GSWML11,us
1245,2018-05-30,0.0,B09GSWML11,us
1246,2018-05-31,0.0,B09GSWML11,us
1247,2018-06-01,0.0,B09GSWML11,us
1248,2018-06-02,0.0,B09GSWML11,us
1249,2018-06-03,0.0,B09GSWML11,us
1250,2018-06-04,0.0,B09GSWML11,us
1251,2018-06-05,0.0,B09GSWML11,us
1252,2018-06-06,0.0,B09GSWML11,us
1253,2018-06-07,0.0,B09GSWML11,us
1254,2018-06-08,0.0,B09GSWML11,us
1255,2018-06-09,0.0,B09GSWML11,us
1256,2018-06-10,0.0,B09GSWML11,us
1257,2018-06-11,0.0,B09GSWML11,us
1258,2018-06-12,0.0,B09GSWML11,us
1259,2018-06-13,0.0,B09GSWML11,us
1260,2018-06-14,0.0,B09GSWML11,us
1261,2018-06-15,0.0,B09GSWML11,us
1262,2018-06-16,0.0,B09GSWML11,us
1263,2018-06-17,0.0,B09GSWML11,us
1264,2018-06-18,0.0,B09GSWML11,us
1265,2018-06-19,0.0,B09GSWML11,us
1266,2018-06-20,0.0,B09GSWML11,us
1267,2018-06-21,0.0,B09GSWML11,us
1268,2018-06-22,0.0,B09GSWML11,us
1269,2018-06-23,0.0,B09GSWML11,us
1270,2018-06-24,0.0,B09GSWML11,us
1271,2018-06-25,0.0,B09GSWML11,us
1272,2018-06-26,0.0,B09GSWML11,us
1273,2018-06-27,0.0,B09GSWML11,us
1274,2018-06-28,0.0,B09GSWML11,us
1275,2018-06-29,0.0,B09GSWML11,us
1276,2018-06-30,0.0,B09GSWML11,us
1277,2018-07-01,0.0,B09GSWML11,us
1278,2018-07-02,0.0,B09GSWML11,us
1279,2018-07-03,0.0,B09GSWML11,us
1280,2018-07-04,0.0,B09GSWML11,us
1281,2018-07-05,0.0,B09GSWML11,us
1282,2018-07-06,0.0,B09GSWML11,us
1283,2018-07-07,0.0,B09GSWML11,us
1284,2018-07-08,0.0,B09GSWML11,us
1285,2018-07-09,0.0,B09GSWML11,us
1286,2018-07-10,0.0,B09GSWML11,us
1287,2018-07-11,0.0,B09GSWML11,us
1288,2018-07-12,0.0,B09GSWML11,us
1289,2018-07-13,0.0,B09GSWML11,us
1290,2018-07-14,0.0,B09GSWML11,us
1291,2018-07-15,0.0,B09GSWML11,us
1292,2018-07-16,0.0,B09GSWML11,us
1293,2018-07-17,0.0,B09GSWML11,us
1294,2018-07-18,0.0,B09GSWML11,us
1295,2018-07-19,0.0,B09GSWML11,us
1296,2018-07-20,0.0,B09GSWML11,us
1297,2018-07-21,0.0,B09GSWML11,us
1298,2018-07-22,0.0,B09GSWML11,us
1299,2018-07-23,0.0,B09GSWML11,us
1300,2018-07-24,0.0,B09GSWML11,us
1301,2018-07-25,0.0,B09GSWML11,us
1302,2018-07-26,0.0,B09GSWML11,us
1303,2018-07-27,0.0,B09GSWML11,us
1304,2018-07-28,0.0,B09GSWML11,us
1305,2018-07-29,0.0,B09GSWML11,us
1306,2018-07-30,0.0,B09GSWML11,us
1307,2018-07-31,0.0,B09GSWML11,us
1308,2018-08-01,0.0,B09GSWML11,us
1309,2018-08-02,0.0,B09GSWML11,us
1310,2018-08-03,0.0,B09GSWML11,us
1311,2018-08-04,0.0,B09GSWML11,us
1312,2018-08-05,0.0,B09GSWML11,us
1313,2018-08-06,0.0,B09GSWML11,us
1314,2018-08-07,0.0,B09GSWML11,us
1315,2018-08-08,0.0,B09GSWML11,us
1316,2018-08-09,0.0,B09GSWML11,us
1317,2018-08-10,0.0,B09GSWML11,us
1318,2018-08-11,0.0,B09GSWML11,us
1319,2018-08-12,0.0,B09GSWML11,us
1320,2018-08-13,0.0,B09GSWML11,us
1321,2018-08-14,0.0,B09GSWML11,us
1322,2018-08-15,0.0,B09GSWML11,us
1323,2018-08-16,0.0,B09GSWML11,us
1324,2018-08-17,0.0,B09GSWML11,us
1325,2018-08-18,0.0,B09GSWML11,us
1326,2018-08-19,0.0,B09GSWML11,us
1327,2018-08-20,0.0,B09GSWML11,us
1328,2018-08-21,0.0,B09GSWML11,us
1329,2018-08-22,0.0,B09GSWML11,us
1330,2018-08-23,0.0,B09GSWML11,us
1331,2018-08-24,0.0,B09GSWML11,us
1332,2018-08-25,0.0,B09GSWML11,us
1333,2018-08-26,0.0,B09GSWML11,us
1334,2018-08-27,0.0,B09GSWML11,us
1335,2018-08-28,0.0,B09GSWML11,us
1336,2018-08-29,0.0,B09GSWML11,us
1337,2018-08-30,0.0,B09GSWML11,us
1338,2018-08-31,0.0,B09GSWML11,us
1339,2018-09-01,0.0,B09GSWML11,us
1340,2018-09-02,0.0,B09GSWML11,us
1341,2018-09-03,0.0,B09GSWML11,us
1342,2018-09-04,0.0,B09GSWML11,us
1343,2018-09-05,0.0,B09GSWML11,us
1344,2018-09-06,0.0,B09GSWML11,us
1345,2018-09-07,0.0,B09GSWML11,us
1346,2018-09-08,0.0,B09GSWML11,us
1347,2018-09-09,0.0,B09GSWML11,us
1348,2018-09-10,0.0,B09GSWML11,us
1349,2018-09-11,0.0,B09GSWML11,us
1350,2018-09-12,0.0,B09GSWML11,us
1351,2018-09-13,0.0,B09GSWML11,us
1352,2018-09-14,0.0,B09GSWML11,us
1353,2018-09-15,0.0,B09GSWML11,us
1354,2018-09-16,0.0,B09GSWML11,us
1355,2018-09-17,0.0,B09GSWML11,us
1356,2018-09-18,0.0,B09GSWML11,us
1357,2018-09-19,0.0,B09GSWML11,us
1358,2018-09-20,0.0,B09GSWML11,us
1359,2018-09-21,0.0,B09GSWML11,us
1360,2018-09-22,0.0,B09GSWML11,us
1361,2018-09-23,0.0,B09GSWML11,us
1362,2018-09-24,0.0,B09GSWML11,us
1363,2018-09-25,0.0,B09GSWML11,us
1364,2018-09-26,0.0,B09GSWML11,us
1365,2018-09-27,0.0,B09GSWML11,us
1366,2018-09-28,0.0,B09GSWML11,us
1367,2018-09-29,0.0,B09GSWML11,us
1368,2018-09-30,0.0,B09GSWML11,us
1369,2018-10-01,0.0,B09GSWML11,us
1370,2018-10-02,0.0,B09GSWML11,us
1371,2018-10-03,0.0,B09GSWML11,us
1372,2018-10-04,0.0,B09GSWML11,us
1373,2018-10-05,0.0,B09GSWML11,us
1374,2018-10-06,0.0,B09GSWML11,us
1375,2018-10-07,0.0,B09GSWML11,us
1376,2018-10-08,0.0,B09GSWML11,us
1377,2018-10-09,0.0,B09GSWML11,us
1378,2018-10-10,0.0,B09GSWML11,us
1379,2018-10-11,0.0,B09GSWML11,us
1380,2018-10-12,0.0,B09GSWML11,us
1381,2018-10-13,0.0,B09GSWML11,us
1382,2018-10-14,0.0,B09GSWML11,us
1383,2018-10-15,0.0,B09GSWML11,us
1384,2018-10-16,0.0,B09GSWML11,us
1385,2018-10-17,0.0,B09GSWML11,us
1386,2018-10-18,0.0,B09GSWML11,us
1387,2018-10-19,0.0,B09GSWML11,us
1388,2018-10-20,0.0,B09GSWML11,us
1389,2018-10-21,0.0,B09GSWML11,us
1390,2018-10-22,0.0,B09GSWML11,us
1391,2018-10-23,0.0,B09GSWML11,us
1392,2018-10-24,0.0,B09GSWML11,us
1393,2018-10-25,0.0,B09GSWML11,us
1394,2018-10-26,0.0,B09GSWML11,us
1395,2018-10-27,0.0,B09GSWML11,us
1396,2018-10-28,0.0,B09GSWML11,us
1397,2018-10-29,0.0,B09GSWML11,us
1398,2018-10-30,0.0,B09GSWML11,us
1399,2018-10-31,0.0,B09GSWML11,us
1400,2018-11-01,0.0,B09GSWML11,us
1401,2018-11-02,0.0,B09GSWML11,us
1402,2018-11-03,0.0,B09GSWML11,us
1403,2018-11-04,0.0,B09GSWML11,us
1404,2018-11-05,0.0,B09GSWML11,us
1405,2018-11-06,0.0,B09GSWML11,us
1406,2018-11-07,0.0,B09GSWML11,us
1407,2018-11-08,0.0,B09GSWML11,us
1408,2018-11-09,0.0,B09GSWML11,us
1409,2018-11-10,0.0,B09GSWML11,us
1410,2018-11-11,0.0,B09GSWML11,us
1411,2018-11-12,0.0,B09GSWML11,us
1412,2018-11-13,0.0,B09GSWML11,us
1413,2018-11-14,0.0,B09GSWML11,us
1414,2018-11-15,0.0,B09GSWML11,us
1415,2018-11-16,0.0,B09GSWML11,us
1416,2018-11-17,0.0,B09GSWML11,us
1417,2018-11-18,0.0,B09GSWML11,us
1418,2018-11-19,0.0,B09GSWML11,us
1419,2018-11-20,0.0,B09GSWML11,us
1420,2018-11-21,0.0,B09GSWML11,us
1421,2018-11-22,0.0,B09GSWML11,us
1422,2018-11-23,0.0,B09GSWML11,us
1423,2018-11-24,0.0,B09GSWML11,us
1424,2018-11-25,0.0,B09GSWML11,us
1425,2018-11-26,0.0,B09GSWML11,us
1426,2018-11-27,0.0,B09GSWML11,us
1427,2018-11-28,0.0,B09GSWML11,us
1428,2018-11-29,0.0,B09GSWML11,us
1429,2018-11-30,0.0,B09GSWML11,us
1430,2018-12-01,0.0,B09GSWML11,us
1431,2018-12-02,0.0,B09GSWML11,us
1432,2018-12-03,0.0,B09GSWML11,us
1433,2018-12-04,0.0,B09GSWML11,us
1434,2018-12-05,0.0,B09GSWML11,us
1435,2018-12-06,0.0,B09GSWML11,us
1436,2018-12-07,0.0,B09GSWML11,us
1437,2018-12-08,0.0,B09GSWML11,us
1438,2018-12-09,0.0,B09GSWML11,us
1439,2018-12-10,0.0,B09GSWML11,us
1440,2018-12-11,0.0,B09GSWML11,us
1441,2018-12-12,0.0,B09GSWML11,us
1442,2018-12-13,0.0,B09GSWML11,us
1443,2018-12-14,0.0,B09GSWML11,us
1444,2018-12-15,0.0,B09GSWML11,us
1445,2018-12-16,0.0,B09GSWML11,us
1446,2018-12-17,0.0,B09GSWML11,us
1447,2018-12-18,0.0,B09GSWML11,us
1448,2018-12-19,0.0,B09GSWML11,us
1449,2018-12-20,0.0,B09GSWML11,us
1450,2018-12-21,0.0,B09GSWML11,us
1451,2018-12-22,0.0,B09GSWML11,us
1452,2018-12-23,0.0,B09GSWML11,us
1453,2018-12-24,0.0,B09GSWML11,us
1454,2018-12-25,0.0,B09GSWML11,us
1455,2018-12-26,0.0,B09GSWML11,us
1456,2018-12-27,0.0,B09GSWML11,us
1457,2018-12-28,0.0,B09GSWML11,us
1458,2018-12-29,0.0,B09GSWML11,us
1459,2018-12-30,0.0,B09GSWML11,us
1460,2018-12-31,0.0,B09GSWML11,us
1461,2019-01-01,0.0,B09GSWML11,us
1462,2019-01-02,0.0,B09GSWML11,us
1463,2019-01-03,0.0,B09GSWML11,us
1464,2019-01-04,0.0,B09GSWML11,us
1465,2019-01-05,0.0,B09GSWML11,us
1466,2019-01-06,0.0,B09GSWML11,us
1467,2019-01-07,0.0,B09GSWML11,us
1468,2019-01-08,0.0,B09GSWML11,us
1469,2019-01-09,0.0,B09GSWML11,us
1470,2019-01-10,0.0,B09GSWML11,us
1471,2019-01-11,0.0,B09GSWML11,us
1472,2019-01-12,0.0,B09GSWML11,us
1473,2019-01-13,0.0,B09GSWML11,us
1474,2019-01-14,0.0,B09GSWML11,us
1475,2019-01-15,0.0,B09GSWML11,us
1476,2019-01-16,0.0,B09GSWML11,us
1477,2019-01-17,0.0,B09GSWML11,us
1478,2019-01-18,0.0,B09GSWML11,us
1479,2019-01-19,0.0,B09GSWML11,us
1480,2019-01-20,0.0,B09GSWML11,us
1481,2019-01-21,0.0,B09GSWML11,us
1482,2019-01-22,0.0,B09GSWML11,us
1483,2019-01-23,0.0,B09GSWML11,us
1484,2019-01-24,0.0,B09GSWML11,us
1485,2019-01-25,0.0,B09GSWML11,us
1486,2019-01-26,0.0,B09GSWML11,us
1487,2019-01-27,0.0,B09GSWML11,us
1488,2019-01-28,0.0,B09GSWML11,us
1489,2019-01-29,0.0,B09GSWML11,us
1490,2019-01-30,0.0,B09GSWML11,us
1491,2019-01-31,0.0,B09GSWML11,us
1492,2019-02-01,0.0,B09GSWML11,us
1493,2019-02-02,0.0,B09GSWML11,us
1494,2019-02-03,0.0,B09GSWML11,us
1495,2019-02-04,0.0,B09GSWML11,us
1496,2019-02-05,0.0,B09GSWML11,us
1497,2019-02-06,0.0,B09GSWML11,us
1498,2019-02-07,0.0,B09GSWML11,us
1499,2019-02-08,0.0,B09GSWML11,us
1500,2019-02-09,0.0,B09GSWML11,us
1501,2019-02-10,0.0,B09GSWML11,us
1502,2019-02-11,0.0,B09GSWML11,us
1503,2019-02-12,0.0,B09GSWML11,us
1504,2019-02-13,0.0,B09GSWML11,us
1505,2019-02-14,0.0,B09GSWML11,us
1506,2019-02-15,0.0,B09GSWML11,us
1507,2019-02-16,0.0,B09GSWML11,us
1508,2019-02-17,0.0,B09GSWML11,us
1509,2019-02-18,0.0,B09GSWML11,us
1510,2019-02-19,0.0,B09GSWML11,us
1511,2019-02-20,0.0,B09GSWML11,us
1512,2019-02-21,0.0,B09GSWML11,us
1513,2019-02-22,0.0,B09GSWML11,us
1514,2019-02-23,0.0,B09GSWML11,us
1515,2019-02-24,0.0,B09GSWML11,us
1516,2019-02-25,0.0,B09GSWML11,us
1517,2019-02-26,0.0,B09GSWML11,us
1518,2019-02-27,0.0,B09GSWML11,us
1519,2019-02-28,0.0,B09GSWML11,us
1520,2019-03-01,0.0,B09GSWML11,us
1521,2019-03-02,0.0,B09GSWML11,us
1522,2019-03-03,0.0,B09GSWML11,us
1523,2019-03-04,0.0,B09GSWML11,us
1524,2019-03-05,0.0,B09GSWML11,us
1525,2019-03-06,0.0,B09GSWML11,us
1526,2019-03-07,0.0,B09GSWML11,us
1527,2019-03-08,0.0,B09GSWML11,us
1528,2019-03-09,0.0,B09GSWML11,us
1529,2019-03-10,0.0,B09GSWML11,us
1530,2019-03-11,0.0,B09GSWML11,us
1531,2019-03-12,0.0,B09GSWML11,us
1532,2019-03-13,0.0,B09GSWML11,us
1533,2019-03-14,0.0,B09GSWML11,us
1534,2019-03-15,0.0,B09GSWML11,us
1535,2019-03-16,0.0,B09GSWML11,us
1536,2019-03-17,0.0,B09GSWML11,us
1537,2019-03-18,0.0,B09GSWML11,us
1538,2019-03-19,0.0,B09GSWML11,us
1539,2019-03-20,0.0,B09GSWML11,us
1540,2019-03-21,0.0,B09GSWML11,us
1541,2019-03-22,0.0,B09GSWML11,us
1542,2019-03-23,0.0,B09GSWML11,us
1543,2019-03-24,0.0,B09GSWML11,us
1544,2019-03-25,0.0,B09GSWML11,us
1545,2019-03-26,0.0,B09GSWML11,us
1546,2019-03-27,0.0,B09GSWML11,us
1547,2019-03-28,0.0,B09GSWML11,us
1548,2019-03-29,0.0,B09GSWML11,us
1549,2019-03-30,0.0,B09GSWML11,us
1550,2019-03-31,0.0,B09GSWML11,us
1551,2019-04-01,0.0,B09GSWML11,us
1552,2019-04-02,0.0,B09GSWML11,us
1553,2019-04-03,0.0,B09GSWML11,us
1554,2019-04-04,0.0,B09GSWML11,us
1555,2019-04-05,0.0,B09GSWML11,us
1556,2019-04-06,0.0,B09GSWML11,us
1557,2019-04-07,0.0,B09GSWML11,us
1558,2019-04-08,0.0,B09GSWML11,us
1559,2019-04-09,0.0,B09GSWML11,us
1560,2019-04-10,0.0,B09GSWML11,us
1561,2019-04-11,0.0,B09GSWML11,us
1562,2019-04-12,0.0,B09GSWML11,us
1563,2019-04-13,0.0,B09GSWML11,us
1564,2019-04-14,0.0,B09GSWML11,us
1565,2019-04-15,0.0,B09GSWML11,us
1566,2019-04-16,0.0,B09GSWML11,us
1567,2019-04-17,0.0,B09GSWML11,us
1568,2019-04-18,0.0,B09GSWML11,us
1569,2019-04-19,0.0,B09GSWML11,us
1570,2019-04-20,0.0,B09GSWML11,us
1571,2019-04-21,0.0,B09GSWML11,us
1572,2019-04-22,0.0,B09GSWML11,us
1573,2019-04-23,0.0,B09GSWML11,us
1574,2019-04-24,0.0,B09GSWML11,us
1575,2019-04-25,0.0,B09GSWML11,us
1576,2019-04-26,0.0,B09GSWML11,us
1577,2019-04-27,0.0,B09GSWML11,us
1578,2019-04-28,0.0,B09GSWML11,us
1579,2019-04-29,0.0,B09GSWML11,us
1580,2019-04-30,0.0,B09GSWML11,us
1581,2019-05-01,0.0,B09GSWML11,us
1582,2019-05-02,0.0,B09GSWML11,us
1583,2019-05-03,0.0,B09GSWML11,us
1584,2019-05-04,0.0,B09GSWML11,us
1585,2019-05-05,0.0,B09GSWML11,us
1586,2019-05-06,0.0,B09GSWML11,us
1587,2019-05-07,0.0,B09GSWML11,us
1588,2019-05-08,0.0,B09GSWML11,us
1589,2019-05-09,0.0,B09GSWML11,us
1590,2019-05-10,0.0,B09GSWML11,us
1591,2019-05-11,0.0,B09GSWML11,us
1592,2019-05-12,0.0,B09GSWML11,us
1593,2019-05-13,0.0,B09GSWML11,us
1594,2019-05-14,0.0,B09GSWML11,us
1595,2019-05-15,0.0,B09GSWML11,us
1596,2019-05-16,0.0,B09GSWML11,us
1597,2019-05-17,0.0,B09GSWML11,us
1598,2019-05-18,0.0,B09GSWML11,us
1599,2019-05-19,0.0,B09GSWML11,us
1600,2019-05-20,0.0,B09GSWML11,us
1601,2019-05-21,0.0,B09GSWML11,us
1602,2019-05-22,0.0,B09GSWML11,us
1603,2019-05-23,0.0,B09GSWML11,us
1604,2019-05-24,0.0,B09GSWML11,us
1605,2019-05-25,0.0,B09GSWML11,us
1606,2019-05-26,0.0,B09GSWML11,us
1607,2019-05-27,0.0,B09GSWML11,us
1608,2019-05-28,0.0,B09GSWML11,us
1609,2019-05-29,0.0,B09GSWML11,us
1610,2019-05-30,0.0,B09GSWML11,us
1611,2019-05-31,0.0,B09GSWML11,us
1612,2019-06-01,0.0,B09GSWML11,us
1613,2019-06-02,0.0,B09GSWML11,us
1614,2019-06-03,0.0,B09GSWML11,us
1615,2019-06-04,0.0,B09GSWML11,us
1616,2019-06-05,0.0,B09GSWML11,us
1617,2019-06-06,0.0,B09GSWML11,us
1618,2019-06-07,0.0,B09GSWML11,us
1619,2019-06-08,0.0,B09GSWML11,us
1620,2019-06-09,0.0,B09GSWML11,us
1621,2019-06-10,0.0,B09GSWML11,us
1622,2019-06-11,0.0,B09GSWML11,us
1623,2019-06-12,0.0,B09GSWML11,us
1624,2019-06-13,0.0,B09GSWML11,us
1625,2019-06-14,0.0,B09GSWML11,us
1626,2019-06-15,0.0,B09GSWML11,us
1627,2019-06-16,0.0,B09GSWML11,us
1628,2019-06-17,0.0,B09GSWML11,us
1629,2019-06-18,0.0,B09GSWML11,us
1630,2019-06-19,0.0,B09GSWML11,us
1631,2019-06-20,0.0,B09GSWML11,us
1632,2019-06-21,0.0,B09GSWML11,us
1633,2019-06-22,0.0,B09GSWML11,us
1634,2019-06-23,0.0,B09GSWML11,us
1635,2019-06-24,0.0,B09GSWML11,us
1636,2019-06-25,0.0,B09GSWML11,us
1637,2019-06-26,0.0,B09GSWML11,us
1638,2019-06-27,0.0,B09GSWML11,us
1639,2019-06-28,0.0,B09GSWML11,us
1640,2019-06-29,0.0,B09GSWML11,us
1641,2019-06-30,0.0,B09GSWML11,us
1642,2019-07-01,0.0,B09GSWML11,us
1643,2019-07-02,0.0,B09GSWML11,us
1644,2019-07-03,0.0,B09GSWML11,us
1645,2019-07-04,0.0,B09GSWML11,us
1646,2019-07-05,0.0,B09GSWML11,us
1647,2019-07-06,0.0,B09GSWML11,us
1648,2019-07-07,0.0,B09GSWML11,us
1649,2019-07-08,0.0,B09GSWML11,us
1650,2019-07-09,0.0,B09GSWML11,us
1651,2019-07-10,0.0,B09GSWML11,us
1652,2019-07-11,0.0,B09GSWML11,us
1653,2019-07-12,0.0,B09GSWML11,us
1654,2019-07-13,0.0,B09GSWML11,us
1655,2019-07-14,0.0,B09GSWML11,us
1656,2019-07-15,0.0,B09GSWML11,us
1657,2019-07-16,0.0,B09GSWML11,us
1658,2019-07-17,0.0,B09GSWML11,us
1659,2019-07-18,0.0,B09GSWML11,us
1660,2019-07-19,0.0,B09GSWML11,us
1661,2019-07-20,0.0,B09GSWML11,us
1662,2019-07-21,0.0,B09GSWML11,us
1663,2019-07-22,0.0,B09GSWML11,us
1664,2019-07-23,0.0,B09GSWML11,us
1665,2019-07-24,0.0,B09GSWML11,us
1666,2019-07-25,0.0,B09GSWML11,us
1667,2019-07-26,0.0,B09GSWML11,us
1668,2019-07-27,0.0,B09GSWML11,us
1669,2019-07-28,0.0,B09GSWML11,us
1670,2019-07-29,0.0,B09GSWML11,us
1671,2019-07-30,0.0,B09GSWML11,us
1672,2019-07-31,0.0,B09GSWML11,us
1673,2019-08-01,0.0,B09GSWML11,us
1674,2019-08-02,0.0,B09GSWML11,us
1675,2019-08-03,0.0,B09GSWML11,us
1676,2019-08-04,0.0,B09GSWML11,us
1677,2019-08-05,0.0,B09GSWML11,us
1678,2019-08-06,0.0,B09GSWML11,us
1679,2019-08-07,0.0,B09GSWML11,us
1680,2019-08-08,0.0,B09GSWML11,us
1681,2019-08-09,0.0,B09GSWML11,us
1682,2019-08-10,0.0,B09GSWML11,us
1683,2019-08-11,0.0,B09GSWML11,us
1684,2019-08-12,0.0,B09GSWML11,us
1685,2019-08-13,0.0,B09GSWML11,us
1686,2019-08-14,0.0,B09GSWML11,us
1687,2019-08-15,0.0,B09GSWML11,us
1688,2019-08-16,0.0,B09GSWML11,us
1689,2019-08-17,0.0,B09GSWML11,us
1690,2019-08-18,0.0,B09GSWML11,us
1691,2019-08-19,0.0,B09GSWML11,us
1692,2019-08-20,0.0,B09GSWML11,us
1693,2019-08-21,0.0,B09GSWML11,us
1694,2019-08-22,0.0,B09GSWML11,us
1695,2019-08-23,0.0,B09GSWML11,us
1696,2019-08-24,0.0,B09GSWML11,us
1697,2019-08-25,0.0,B09GSWML11,us
1698,2019-08-26,0.0,B09GSWML11,us
1699,2019-08-27,0.0,B09GSWML11,us
1700,2019-08-28,0.0,B09GSWML11,us
1701,2019-08-29,0.0,B09GSWML11,us
1702,2019-08-30,0.0,B09GSWML11,us
1703,2019-08-31,0.0,B09GSWML11,us
1704,2019-09-01,0.0,B09GSWML11,us
1705,2019-09-02,0.0,B09GSWML11,us
1706,2019-09-03,0.0,B09GSWML11,us
1707,2019-09-04,0.0,B09GSWML11,us
1708,2019-09-05,0.0,B09GSWML11,us
1709,2019-09-06,0.0,B09GSWML11,us
1710,2019-09-07,0.0,B09GSWML11,us
1711,2019-09-08,0.0,B09GSWML11,us
1712,2019-09-09,0.0,B09GSWML11,us
1713,2019-09-10,0.0,B09GSWML11,us
1714,2019-09-11,0.0,B09GSWML11,us
1715,2019-09-12,0.0,B09GSWML11,us
1716,2019-09-13,0.0,B09GSWML11,us
1717,2019-09-14,0.0,B09GSWML11,us
1718,2019-09-15,0.0,B09GSWML11,us
1719,2019-09-16,0.0,B09GSWML11,us
1720,2019-09-17,0.0,B09GSWML11,us
1721,2019-09-18,0.0,B09GSWML11,us
1722,2019-09-19,0.0,B09GSWML11,us
1723,2019-09-20,0.0,B09GSWML11,us
1724,2019-09-21,0.0,B09GSWML11,us
1725,2019-09-22,0.0,B09GSWML11,us
1726,2019-09-23,0.0,B09GSWML11,us
1727,2019-09-24,0.0,B09GSWML11,us
1728,2019-09-25,0.0,B09GSWML11,us
1729,2019-09-26,0.0,B09GSWML11,us
1730,2019-09-27,0.0,B09GSWML11,us
1731,2019-09-28,0.0,B09GSWML11,us
1732,2019-09-29,0.0,B09GSWML11,us
1733,2019-09-30,0.0,B09GSWML11,us
1734,2019-10-01,0.0,B09GSWML11,us
1735,2019-10-02,0.0,B09GSWML11,us
1736,2019-10-03,0.0,B09GSWML11,us
1737,2019-10-04,0.0,B09GSWML11,us
1738,2019-10-05,0.0,B09GSWML11,us
1739,2019-10-06,0.0,B09GSWML11,us
1740,2019-10-07,0.0,B09GSWML11,us
1741,2019-10-08,0.0,B09GSWML11,us
1742,2019-10-09,0.0,B09GSWML11,us
1743,2019-10-10,0.0,B09GSWML11,us
1744,2019-10-11,0.0,B09GSWML11,us
1745,2019-10-12,0.0,B09GSWML11,us
1746,2019-10-13,0.0,B09GSWML11,us
1747,2019-10-14,0.0,B09GSWML11,us
1748,2019-10-15,0.0,B09GSWML11,us
1749,2019-10-16,0.0,B09GSWML11,us
1750,2019-10-17,0.0,B09GSWML11,us
1751,2019-10-18,0.0,B09GSWML11,us
1752,2019-10-19,0.0,B09GSWML11,us
1753,2019-10-20,0.0,B09GSWML11,us
1754,2019-10-21,0.0,B09GSWML11,us
1755,2019-10-22,0.0,B09GSWML11,us
1756,2019-10-23,0.0,B09GSWML11,us
1757,2019-10-24,0.0,B09GSWML11,us
1758,2019-10-25,0.0,B09GSWML11,us
1759,2019-10-26,0.0,B09GSWML11,us
1760,2019-10-27,0.0,B09GSWML11,us
1761,2019-10-28,0.0,B09GSWML11,us
1762,2019-10-29,0.0,B09GSWML11,us
1763,2019-10-30,0.0,B09GSWML11,us
1764,2019-10-31,0.0,B09GSWML11,us
1765,2019-11-01,0.0,B09GSWML11,us
1766,2019-11-02,0.0,B09GSWML11,us
1767,2019-11-03,0.0,B09GSWML11,us
1768,2019-11-04,0.0,B09GSWML11,us
1769,2019-11-05,0.0,B09GSWML11,us
1770,2019-11-06,0.0,B09GSWML11,us
1771,2019-11-07,0.0,B09GSWML11,us
1772,2019-11-08,0.0,B09GSWML11,us
1773,2019-11-09,0.0,B09GSWML11,us
1774,2019-11-10,0.0,B09GSWML11,us
1775,2019-11-11,0.0,B09GSWML11,us
1776,2019-11-12,0.0,B09GSWML11,us
1777,2019-11-13,0.0,B09GSWML11,us
1778,2019-11-14,0.0,B09GSWML11,us
1779,2019-11-15,0.0,B09GSWML11,us
1780,2019-11-16,0.0,B09GSWML11,us
1781,2019-11-17,0.0,B09GSWML11,us
1782,2019-11-18,0.0,B09GSWML11,us
1783,2019-11-19,0.0,B09GSWML11,us
1784,2019-11-20,0.0,B09GSWML11,us
1785,2019-11-21,0.0,B09GSWML11,us
1786,2019-11-22,0.0,B09GSWML11,us
